Donor_ID	Sample_ID	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30	Signature.33	Signature.36	Signature.38	Signature.51	Signature.52	Signature.MMR1	Signature.MMR2	Signature.PLATINUM	Signature.N1	Signature.N2	Signature.N3	Signature.N4	Signature.N5	Signature.N6	Signature.N7	Signature.N8	Signature.N9	Signature.N10	Signature.N11	Signature.N12	del.mh	del.rep	del.none	ins	clustered_del_1-10Kb	clustered_del_10-100Kb	clustered_del_100Kb-1Mb	clustered_del_1Mb-10Mb	clustered_del_>10Mb	clustered_tds_1-10Kb	clustered_tds_10-100Kb	clustered_tds_100Kb-1Mb	clustered_tds_1Mb-10Mb	clustered_tds_>10Mb	clustered_inv_1-10Kb	clustered_inv_10-100Kb	clustered_inv_100Kb-1Mb	clustered_inv_1Mb-10Mb	clustered_inv_>10Mb	clustered_trans	non-clustered_del_1-10Kb	non-clustered_del_10-100Kb	non-clustered_del_100Kb-1Mb	non-clustered_del_1Mb-10Mb	non-clustered_del_>10Mb	non-clustered_tds_1-10Kb	non-clustered_tds_10-100Kb	non-clustered_tds_100Kb-1Mb	non-clustered_tds_1Mb-10Mb	non-clustered_tds_>10Mb	non-clustered_inv_1-10Kb	non-clustered_inv_10-100Kb	non-clustered_inv_100Kb-1Mb	non-clustered_inv_1Mb-10Mb	non-clustered_inv_>10Mb	non-clustered_trans
CPCT02290039	CPCT02290039T	1900.07840619913	1961.38746876361	0	0	2513.16903184392	0	0	4699.69141887709	1591.5229601779	0	1106.57832595887	0	388.960773974644	0	0	0	4497.67303239414	1087.98459386964	0	0	0	0	0	0	0	0	0	643.242623627318	0	1099.54285976295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	1881	175	1553	12	0	1	6	10	20	0	6	2	10	16	24	19	16	18	245	28	2	3	6	8	20	4	4	14	12	116	54	83	20	24	203
CPCT02290054	CPCT02290054T	318.932855370192	120.371432510685	0	0	809.163518544051	0	0	951.654487798152	0	0	0	0	95.1654487798153	0	0	309.673514407831	0	655.35557700262	0	0	0	0	0	0	0	0	0	0	0	200.619054184475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	102	54	248	8	2	4	5	8	12	0	0	4	6	6	18	8	4	0	31	4	4	4	9	6	8	2	4	4	0	48	20	18	14	14	41
CPCT02300004	CPCT02300004T	839.449715173485	148.827757638529	0	0	1382.26328327292	0	0	925.07664422579	0	0	0	0	92.2528223718281	0	0	833.843190056965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	129	56	251	2	4	0	0	2	4	2	0	0	2	4	4	0	2	13	2	0	4	0	0	4	0	4	0	2	2	34	56	34	4	5	2
CPCT02300030	CPCT02300030T	612.182233413363	317.351993909937	588.124904842771	0	2607.40493060842	0	0	2109.3670433917	708.923405750425	199.624641330444	0	486.777010013468	0	427.401475669029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	174	71	409	0	0	0	0	0	0	0	0	0	0	4	8	8	0	0	0	4	6	2	2	0	2	8	4	4	2	56	158	226	10	8	18
CPCT02300036	CPCT02300036T	0	256.82745471878	0	0	3131.83924539662	0	0	2229.82379208269	427.352566353921	0	0	0	262.026391049119	0	0	2323.92453966183	0	319.73458431589	0	0	0	0	0	0	0	0	0	0	0	477.262355125182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	269	115	635	2	2	2	0	2	2	4	2	0	2	12	27	45	0	0	0	6	8	0	0	4	6	8	0	2	4	132	321	339	0	0	14
CPCT02340008	CPCT02340008T	239.068828297716	241.656153279293	0	0	1210.35062638172	0	0	563.001915991157	279.431098010317	0	0	0	64.1656595431098	0	0	404.140162122329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	167	53	386	0	4	2	0	0	2	0	4	0	2	2	2	0	8	18	25	0	2	0	0	4	2	2	0	0	6	14	12	6	8	4	39
CPCT02340010	CPCT02340010T	1196.11442643606	331.003436229311	1799.79920966726	0	0	0	0	747.95521447798	2781.04278105492	0	0	0	354.025313555925	0	0	0	588.336865013459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874	1386	292	509	4	0	0	4	4	2	2	2	2	8	4	2	4	4	4	29	10	0	4	4	4	2	2	4	0	4	114	40	66	14	14	123
CPCT02340084	CPCT02340084T	1255.98860956618	21661.1656329255	0	5782.56153058954	0	0	0	0	913.537423804227	0	0	0	15221.27832703	0	0	5374.42790656285	965.180867630701	0	1149.69336596218	0	0	0	0	0	1452.53453170189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	444	142	435	4	2	4	0	6	0	0	6	0	2	4	2	6	11	10	32	2	2	4	0	6	6	0	2	0	8	62	26	60	17	10	50
CPCT02380006	CPCT02380006T	0	826.038707258783	0	12914.1051406614	7081.33182336494	0	0	2492.11677783158	552.025867320639	0	0	0	1139.55339820991	0	0	3446.16148330964	0	1753.08214748746	0	0	0	0	0	0	0	0	399.018697574158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	874	249	486	8	2	2	2	2	14	2	2	8	0	12	0	6	4	2	24	6	0	0	2	2	6	0	0	0	0	50	34	36	2	2	10
CPCT02380007	CPCT02380007T	860.18249715863	525.099529144342	242.117876278617	0	0	0	0	479.638577691184	0	0	0	0	435.710017860042	0	0	280.427666829031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	63	25	132	8	6	10	8	0	8	0	2	8	0	8	18	14	36	2	3	6	0	4	0	0	4	0	0	0	2	20	10	18	16	4	23
CPCT02380008	CPCT02380008T	569.033723653396	299.080796252927	0	0	944.575175644028	0	0	1077.21100702576	0	0	0	0	0	0	0	343.812880562061	0	0	0	0	0	0	0	0	0	0	0	0	0	346.413583138173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	104	45	525	2	2	4	2	2	2	4	4	2	2	8	10	2	2	0	12	2	0	2	2	4	4	0	2	0	6	58	34	28	2	2	38
CPCT02380013	CPCT02380013T	736.767083027186	0	170.759735488611	0	0	0	0	111.180014695077	0	0	0	0	0	0	0	180.335047759001	0	0	103.200587803086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	51	25	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0
CPCT02380018	CPCT02380018T	3176.04911438007	0	4095.61678174722	0	0	0	0	3140.39138396878	1321.8471329931	0	0	0	422.870549384569	0	0	1254.04722305614	0	2075.17946562594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	475	181	687	2	2	4	6	2	6	2	2	4	2	22	10	20	12	0	17	8	2	2	12	8	10	2	0	6	8	210	60	48	12	8	63
CPCT02440024	CPCT02440024T	0	0	598.191028788217	0	0	0	0	1459.98281633564	449.426244141933	0	0	0	103.352376701629	0	0	697.36755188574	0	0	0	0	170.166034367329	136.237223833966	195.221155991966	0	0	0	0	0	0	226.540058022763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	86	29	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2
CPCT02450003	CPCT02450003T	1230.20355218519	470.704450209539	0	0	1548.80263420475	0	0	747.166234284574	0	0	0	0	0	0	0	311.918778686889	0	175.743364597885	187.048493314708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	189	54	395	0	0	0	6	5	4	0	0	4	2	0	0	0	2	6	0	0	0	0	0	3	0	0	0	0	0	20	4	8	2	0	2
CPCT02450008	CPCT02450008T	2412.86313020069	177.572197748409	1009.94187469408	0	1889.7313999021	0	0	1245.02325012237	604.350832109643	0	0	0	0	0	0	0	0	536.752325012237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	354	95	478	0	0	0	2	2	4	0	0	2	0	0	6	8	0	4	53	10	2	0	0	0	10	4	2	2	2	42	14	46	6	2	75
CPCT02450013	CPCT02450013T	1177.70429104478	250.191231343284	0	0	485.422574626866	0	0	354.394589552239	0	0	0	0	87.1800373134328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	99	44	216	4	2	6	16	14	4	2	4	10	10	2	2	10	20	22	6	4	0	0	6	4	2	2	2	6	8	16	4	10	6	4	24
CPCT02460004	CPCT02460004T	1208.59885897664	979.078801925477	541.750044571225	0	0	0	0	537.09761098235	313.263861650918	0	0	0	1379.18809056873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	169	42	209	4	2	10	20	16	4	2	14	21	10	18	12	12	63	19	67	6	0	0	2	4	8	0	0	7	2	60	2	16	7	11	17
DRUP01010013	DRUP01010013T	342.951487051905	213.061178333145	606.325907497456	0	659.206151758453	0	0	1000.6174375212	373.242112405292	151.966527196653	135.024313015945	0	153.506728485808	0	0	453.845979871084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	100	33	212	4	8	2	8	5	14	4	5	4	0	6	10	8	15	2	17	12	2	0	10	9	12	6	9	2	0	44	60	36	9	10	41
DRUP01010099	DRUP01010099T	690.123149988955	129.238458140049	0	0	1109.50960901259	0	0	944.002650762094	444.416832339298	0	0	0	173.169317428761	0	0	442.373536558427	0	296.788712171416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	400	59	555	0	0	0	3	16	0	0	0	6	13	10	6	4	10	24	12	2	4	2	5	18	0	4	0	8	11	80	56	20	2	26	36
DRUP01110006	DRUP01110006T	633.933178021479	448.503892266606	610.435252002955	0	2529.09199386329	0	0	1417.53792829138	746.314563327462	0	0	0	195.13495084948	335.611682481959	0	0	0	1178.9828967555	0	0	0	0	0	0	0	0	0	0	0	373.923518381726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	291	68	495	2	2	0	0	4	2	2	0	2	12	10	2	4	14	3	26	6	0	0	0	6	8	2	0	6	2	56	22	8	8	7	42
DRUP01290001	DRUP01290001T	1834.61995763387	2004.56688608979	0	0	2237.55050907683	0	0	4893.16037628408	1588.02040862811	0	1055.48641322916	0	386.793157642986	0	0	0	4510.90586064734	1073.64098125413	0	0	0	0	0	0	0	0	0	621.289661298772	0	1250.14372594128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	1871	184	1517	10	0	4	4	6	22	0	6	6	12	26	20	31	20	14	262	30	6	2	6	16	24	4	4	8	12	142	50	67	14	22	218
CPCT02010663	CPCT02010663T	0	15497.6885328836	3036.71602023609	0	0	0	0	0	1745.66011804385	0	0	0	33157.0050590219	0	0	0	10690.7256323777	0	0	0	0	0	0	0	0	0	0	3636.33195615514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	453	202	326	2	0	0	0	4	4	0	0	0	4	16	10	10	0	10	11	18	4	2	4	8	22	2	2	4	10	186	126	86	14	8	75
CPCT02010665	CPCT02010665T	340.181974248927	991.184978540772	7910.24334763949	0	0	0	0	3558.24270386266	897.027467811159	0	0	0	2462.269527897	0	0	0	824.131330472103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762	279	204	261	38	12	29	29	26	34	12	26	16	30	90	42	94	68	57	155	36	12	5	11	24	34	10	0	16	22	628	124	116	26	41	115
CPCT02010712	CPCT02010712T	4805.12530315279	0	3122.05335489087	0	0	0	0	1476.07113985449	3221.79466451091	0	0	0	1046.03071948262	0	548.326596604689	0	7620.43654001617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	864	112	1468	10	0	0	0	0	5	0	0	2	2	6	0	2	2	0	6	0	2	2	0	0	9	0	0	0	0	126	12	20	6	2	6
CPCT02010935	CPCT02010935T	1089.04302772201	14268.0201561902	1550.46789746684	0	2155.99389628323	0	0	0	0	0	0	0	20494.4943778502	0	0	1479.67256924701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	366	128	398	15	8	6	16	8	22	2	8	22	4	14	0	10	54	6	135	35	10	8	16	4	30	14	6	12	2	128	22	34	20	16	187
CPCT02010944	CPCT02010944T	753.876388845904	4494.61103029928	0	589.531336077497	1581.13007953948	0	922.242115688156	705.628299959766	364.876172201417	0	0	0	1451.46334065798	0	0	2041.99984525394	829.264027730494	0	0	0	0	0	1145.89211104577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	331	109	306	8	2	8	6	2	6	0	10	12	7	10	8	16	18	6	40	8	4	2	2	2	8	4	6	8	3	70	16	14	8	12	36
CPCT02010963	CPCT02010963T	762.028594954712	2314.73725578262	3540.71861666292	950.022456770716	0	0	492.10157945954	0	1387.8370387005	0	0	0	4145.41545025825	0	0	1158.12261396811	1502.94557975896	0	0	0	0	0	917.349726775956	468.476682386406	0	0	0	0	797.717269256681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	505	128	578	36	6	4	6	2	28	12	6	6	4	28	4	18	12	6	55	4	0	0	4	4	10	4	4	4	2	60	14	20	4	22	69
CPCT02020362	CPCT02020362T	1688.06593719724	3679.49153701487	3298.78520544822	586.127030261583	0	0	428.420185786744	0	1418.8593491765	0	0	0	9875.26107026842	0	0	2867.85376417621	0	0	0	0	0	0	434.949450048441	0	0	866.383142417507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	413	133	893	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	4	2	0	0	0	6	0	2	0	0	66	32	52	18	0	30
CPCT02020583	CPCT02020583T	2225.933948164	5792.75563028635	0	0	2780.78404497435	0	0	4837.85057236999	771.462770474541	0	0	0	8256.91326132002	0	0	1264.99791093447	0	555.855260029213	0	0	0	0	0	0	0	0	0	0	924.24757974116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	932	221	1443	20	6	16	32	44	26	6	12	23	42	56	24	52	52	90	69	20	14	6	6	14	24	14	6	15	8	152	68	156	28	18	143
CPCT02020586	CPCT02020586T	629.162990912473	2422.77685072009	0	2862.69160865175	1709.72546101929	0	718.54408247861	1074.07110591486	0	0	0	1677.76797576659	3243.68475314875	0	0	8111.70856140724	0	0	2709.39554658022	0	0	0	0	0	979.696657277993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	713	143	406	42	4	24	14	4	34	14	18	17	4	34	24	42	28	0	87	28	6	6	4	10	40	6	6	9	6	134	56	46	34	20	111
CPCT02020600	CPCT02020600T	1471.78796797979	18606.7828757078	0	1322.6574632338	4026.02319020654	0	993.869739683057	0	894.783028475985	0	0	0	9367.19727461604	0	0	6815.46424206624	1522.8326373895	0	1503.31555790932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1065	161	582	8	6	2	4	6	11	6	10	4	6	14	2	6	14	14	35	8	4	4	6	2	5	6	2	8	0	88	36	42	8	2	21
CPCT02020614	CPCT02020614T	1444.91618987947	7997.18524625303	0	0	4116.52439446652	0	0	1320.43265346502	1029.13109861663	0	0	0	8695.2002176458	0	0	3181.63791653613	445.520025062243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	844	139	671	22	6	30	19	25	28	12	20	22	30	36	28	88	44	48	120	36	16	8	7	11	40	8	4	12	22	88	76	126	42	28	136
CPCT02020619	CPCT02020619T	0	3119.82977448244	3760.8285587082	623.865168924125	0	0	0	731.202229490231	2898.60456514666	0	0	0	3494.24966180928	0	0	1053.21341118855	12105.4031404647	0	0	0	0	0	0	0	0	0	0	719.107912806726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	458	152	672	18	4	24	18	16	22	6	10	15	25	28	20	76	38	50	90	16	10	4	8	22	16	4	6	7	15	204	136	238	54	26	86
CPCT02020629	CPCT02020629T	1346.06070867094	6555.51655581086	0	0	1892.01891401621	0	0	1095.43224089975	480.664215745556	0	0	0	6992.48402467046	0	0	1386.74388680614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	332	100	462	28	8	26	36	18	30	10	7	24	10	42	46	82	43	19	147	46	12	18	18	22	46	12	15	12	22	474	274	232	69	45	243
CPCT02020632	CPCT02020632T	1745.52367275086	17199.0865066864	0	0	2941.2248988542	0	0	1833.57531115847	932.546897680595	1066.62552889218	0	0	21128.390870626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	869	163	748	63	22	20	31	50	43	28	20	32	37	76	76	45	62	63	310	57	20	6	35	16	43	18	16	22	23	194	122	123	58	53	272
CPCT02020633	CPCT02020633T	1454.41168295956	264.161395437991	0	0	2664.47407513897	0	0	0	0	0	0	588.7751102166	464.314452750623	0	0	3351.29370327775	0	0	1104.39783400422	0	0	0	0	0	268.733419589803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	369	91	279	10	0	4	4	18	8	2	0	6	12	10	6	10	16	6	36	2	2	2	6	4	0	0	0	4	6	42	16	32	12	12	32
CPCT02020648	CPCT02020648T	774.705773887817	13659.8413010609	0	841.022999668097	4448.27815953484	0	0	0	0	0	0	0	17739.3554929993	0	0	1102.27267698435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	361	145	324	22	4	24	2	6	18	10	20	10	9	38	26	38	39	23	151	34	4	6	8	8	36	12	8	6	11	102	50	32	25	17	183
CPCT02020684	CPCT02020684T	856.754778051788	86.3517262638718	0	0	0	0	0	986.802558569667	336.0434648582	0	167.501541307028	0	119.123766954377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	70	60	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	2	2	2	2	0	0	16	0	0	0	0	2
CPCT02020703	CPCT02020703T	1478.20139666511	19363.0343058412	1451.12443756744	1365.38073375817	3109.83889488365	0	0	2356.19686666531	0	0	0	0	16477.8338864344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	386	188	483	18	2	16	8	2	26	6	14	14	0	52	54	89	26	10	52	24	12	4	14	4	36	8	8	4	4	114	132	205	12	26	142
CPCT02020717	CPCT02020717T	1313.67483029416	984.130972980168	0	0	0	0	0	2022.26913350193	2154.28670304805	0	0	0	660.0878477306	0	0	3741.49793690936	0	0	0	0	0	0	0	0	0	0	0	270.035937707973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	1242	378	304	4	0	10	8	14	8	4	9	11	11	4	12	16	40	20	50	4	0	2	4	12	6	0	3	9	5	100	20	30	20	16	28
CPCT02020767	CPCT02020767T	983.84921947481	2463.42462990601	0	0	0	0	0	1118.67863337502	460.244766245815	0	0	0	3171.53249163003	0	0	465.820418700335	2597.74716631035	0	0	0	0	0	0	0	0	0	0	641.706909765641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	136	53	214	4	2	2	2	3	8	0	4	0	0	2	0	0	2	10	0	2	0	0	2	1	2	0	2	2	4	16	16	16	6	0	2
CPCT02020778	CPCT02020778T	608.052999047921	1288.40957519155	2969.46774266673	611.567756267851	0	0	0	2720.92419640024	1602.72929228816	0	0	0	1889.93516797389	0	0	880.195629505372	4644.5006120506	0	0	0	400.180214897765	0	748.643287845128	0	0	0	289.716416557102	1645.91059527588	1361.21526046153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	1098	141	612	18	6	8	2	0	8	22	6	0	0	18	14	26	8	2	14	12	6	4	4	4	18	10	2	4	0	108	84	34	10	14	64
CPCT02020787	CPCT02020787T	724.462446621452	2173.38733986436	549.189274051746	0	0	0	0	314.475634262748	1072.97663903542	0	0	0	1622.67395126853	0	198.134890730972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	227	100	326	0	4	0	0	0	0	4	0	0	0	6	2	0	2	2	0	6	4	2	0	0	4	6	2	0	0	80	36	12	2	4	24
CPCT02020800	CPCT02020800T	695.254748065603	2920.37288512088	2130.19592018067	0	0	0	0	2241.78001554922	401.904705490356	0	0	0	4034.19421717078	0	0	0	0	0	323.139461700789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	178	68	294	27	12	13	16	15	22	8	0	14	21	32	8	26	38	39	110	25	2	5	8	11	10	0	6	12	15	62	26	30	12	17	186
CPCT02020817	CPCT02020817T	2042.90175358428	1078.12754898041	0	0	1417.17096018735	0	0	636.913634546182	0	0	0	0	2903.98052207688	0	0	339.551722168276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	187	60	347	2	4	0	4	3	4	4	4	0	4	8	8	4	26	2	30	2	0	0	6	3	2	0	0	0	2	24	4	26	12	2	18
CPCT02020832	CPCT02020832T	815.712313292331	0	0	743.408225597255	0	0	0	2616.18593364294	370.17656165014	0	0	0	0	479.651060625078	0	1563.19400861889	0	2813.24003179783	0	0	0	0	528.532697376679	0	0	0	0	0	1216.43989791222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	406	85	561	0	0	0	0	0	0	0	0	2	2	8	8	8	2	2	16	6	2	2	0	0	8	0	0	0	0	52	24	20	2	4	20
CPCT02020840	CPCT02020840T	813.919616191142	4059.46209569804	0	440.915358708775	1901.00403507657	0	0	0	0	0	0	0	4074.66607358455	0	0	2110.8189299104	0	0	1033.87049628265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	232	74	316	0	2	2	2	4	10	0	4	0	0	18	2	2	8	6	27	12	4	14	8	2	22	6	4	8	6	74	20	56	10	8	89
CPCT02020859	CPCT02020859T	728.537373454444	6126.86337081349	1253.16483934216	0	3020.38403825377	0	498.446440718659	722.999079668681	1354.36457124565	0	0	0	9303.32659757513	0	0	1560.28840382538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	194	88	183	30	6	10	10	0	20	12	18	8	12	14	20	36	31	8	95	22	2	4	2	2	12	0	8	2	8	60	68	72	11	6	69
CPCT02020867	CPCT02020867T	1709.78661758254	1984.85469319244	11048.398535106	0	0	0	0	4630.98928033265	1759.52217368913	0	0	633.874587521697	3068.8868140462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	288	159	501	29	14	6	18	9	32	10	4	8	14	78	14	24	18	29	108	45	26	6	10	19	58	26	2	20	28	766	170	124	34	57	310
CPCT02020894	CPCT02020894T	564.102609148286	9899.90041642267	0	2279.49648643373	0	0	2385.89306395992	1237.1111490663	1536.72792634524	0	0	0	6161.46595419351	0	0	0	2999.68086733034	0	2089.28751057323	0	0	0	778.401376146789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	358	69	365	6	4	4	6	0	6	4	2	2	0	0	0	2	4	3	0	10	2	0	0	0	16	4	0	2	0	56	12	10	6	7	38
CPCT02020896	CPCT02020896T	2049.98159816509	2470.43906039915	2941.19047744589	0	0	0	0	0	1037.56428778572	0	0	0	8930.69755608869	0	0	1148.71392792175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	337	58	178	2	2	4	7	10	8	2	2	9	9	12	12	16	10	7	19	6	4	6	3	4	2	4	2	7	1	74	34	16	18	11	57
CPCT02020902	CPCT02020902T	2707.57581969436	20944.0278636428	5042.59080901094	0	3799.71986680984	0	0	0	2400.11298387184	0	0	0	4974.48829163006	0	0	3529.31281250339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	493	229	501	6	0	6	4	0	0	10	4	4	0	27	14	24	10	0	42	4	2	0	2	2	10	2	0	0	4	251	20	44	6	6	58
CPCT02020915	CPCT02020915T	1540.14147501983	5142.32783505155	0	0	752.523552735924	0	0	373.003013481364	0	0	0	0	7363.30007930214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	237	43	363	6	2	0	6	0	0	2	0	5	4	0	0	0	5	6	36	8	4	0	0	4	4	2	4	3	2	16	4	18	5	10	22
CPCT02020916	CPCT02020916T	1263.16610013343	1426.52821017854	0	2236.80427600229	0	0	1742.69672469661	2882.21027384205	0	0	0	1577.32400406633	4145.87902662177	0	0	8273.15990533071	0	0	0	0	0	488.075719550162	5905.66594129233	0	0	0	451.382076370799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	485	115	327	16	0	2	12	6	21	4	5	12	2	19	18	20	10	14	97	2	12	6	2	4	7	10	7	4	6	67	28	38	16	10	91
CPCT02020940	CPCT02020940T	275.756143667297	185.938428301377	532.078044828517	0	1103.02457466919	0	0	412.321091007291	494.78530920875	122.383202808534	0	0	0	0	0	430.179584120983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	155	75	213	0	0	0	0	0	0	0	0	0	0	6	4	4	2	1	4	2	0	0	0	0	2	0	0	0	0	30	22	12	6	5	0
